,canon_smiles,good
732,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)/C=C/C(=O)O,0
1917,CC(=O)OC1CC2C(C)(C)C(O)C=CC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C,1
1753,C=CS(=O)(=O)NC1CCN(C(=O)CNc2cc(I)c(Cl)cc2OC)CC1,0
1156,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,0
1418,CC(=O)[C@@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,0
1440,Cl.c1ccc(CC2=NCCN2)cc1,0
1573,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O[Na])c1Cl,0
934,CN(C)CC/C=C1\c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,0
1209,COC(=O)CCSCc1ccc(-c2onc(C)c2NC(=O)OC(C)c2ccccc2Cl)cc1,0
1065,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,0
108,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(\C)C(=O)NC(=CC1=O)C2=O,0
1489,Oc1c(Br)cc(Br)c2cccnc12,0
568,[I-].[K+],0
1167,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1.Cl,0
1174,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,0
890,CC(C)(O)[C@H]1CC[C@@](C)([C@@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@]46CC[C@]23C)O1,0
947,CN[C@H]1[C@@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@@H]2[C@@H](NC)[C@H]1O.Cl.Cl,0
1048,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,0
1301,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl,0
1320,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0
1395,Cl.N=C(N)N,0
884,C/C=C(\C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@@H](O)[C@@]3(C)C(=O)[C@@H](OC(C)=O)C(=C1C)C2(C)C,0
1617,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,0
850,C[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0
734,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,0
717,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1.O=C(O)CNC(=O)c1ccccc1,0
454,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0
264,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,0
75,CC1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,0
1602,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,0
444,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0
395,Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,0
176,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,0
1042,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0
1676,COc1cc(-n2c(S)nc3ccccc3c2=O)c(Cl)cc1Cl,0
1350,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,0
1329,CC1(C)SC2C(NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O.[Na],0
595,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,0
61,Cc1[nH]c(/C=C2/C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1,0
1296,O=C(O)c1ccccc1O.[Na],0
872,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0
1620,CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,0
1811,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1,0
278,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0
36,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,0
1464,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,0
662,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@H]2C(=O)O)C1,0
1743,Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,0
1393,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,0
977,CC1(C)[C@@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],0
1518,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
738,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1,0
191,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,0
919,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,0
456,Nc1ccc(O)c(C(=O)O)c1,0
675,Cc1cccc(Cc2c[nH]cn2)c1C.Cl,0
760,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0
1744,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,0
1548,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,0
728,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,0
412,CCCNC(C)C(=O)Nc1ccccc1C,0
1098,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,0
825,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0
1876,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,0
616,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,0
114,CC(=O)O[C@]12CO[C@@H]1C[C@H](O)[C@]1(C)C(=O)[C@H](O)C3=C(C)[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@](O)([C@H](OC(=O)c4ccccc4)C21)C3(C)C,0
417,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],0
1841,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,0
969,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,0
604,O=C(NCCO[N+](=O)[O-])c1cccnc1,0
1848,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,0
89,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,0
848,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,0
1468,O=c1ccc2ccccc2o1,0
1847,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,0
753,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,0
498,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0
1276,Cc1cccc([C@H](C)c2cnc[nH]2)c1C,0
1325,Cl.NCC(O)c1ccc(O)cc1,0
11,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0
396,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,0
284,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,0
1066,c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1,0
1191,C[C@@]12N[C@@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C/C(=O)O,0
1908,O.c1cnc2c(c1)ccc1cccnc12,1
690,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
1576,Cl.O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,0
1808,CCCc1ccc(OCC(=O)N(Cc2nc(-c3cccnc3)no2)C(C)C)cc1,0
689,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,0
851,C[C@@H]1[C@H](C)C[C@@H](C(=O)O)C2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]21,0
159,O=S(=O)([O-])CCSSCCS(=O)(=O)[O-].[Na+].[Na+],0
895,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,0
1837,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1ccccc1OCCOc1ccccc1N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O,0
257,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1.[K],0
335,Cn1cc(/C=C/C(=O)c2cccc(F)c2)cc1/C=C/C(=O)NO,0
1812,Cl.Cl.O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12,0
1039,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,0
515,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
1348,Cl.Cl.N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0
1015,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0
768,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(O)cc2o1,0
1910,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,1
761,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,0
1246,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,0
1203,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,0
1421,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,0
1912,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,1
521,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0
22,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0
356,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,0
1277,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],0
1312,C=CC[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,0
1626,Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1,0
340,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,0
431,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0
473,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0
217,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1.O=C(O)/C=C\C(=O)O,0
911,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0
1227,Br.Cc1ccc(C(=O)Cn2c3c(sc2=N)CCCC3)cc1,0
1542,C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC.Cl,0
1011,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0
1878,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,0
93,CN1N=C(N)c2cn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,0
1008,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0
1070,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,0
1092,COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C,0
1532,Cl.N[C@H]1C[C@@H]1c1ccccc1,0
1308,C#C[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@@H]3CC[C@@]21C,0
696,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,0
1730,Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1,0
996,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,0
153,CNC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,0
1099,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,0
1666,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1
1926,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,1
789,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,0
580,CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,0
703,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0
1212,COc1ccc2c(c1)c(C1=C(c3c[nH]c4ccccc34)C(=O)NC1=O)cn2CCCN(C)C,0
1295,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0
1610,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,0
1260,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0
487,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0
559,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0
1141,CC(NC(=O)c1ccccc1/N=C/c1c(O)ccc2ccccc12)c1ccccc1,0
1119,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,0
801,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O)[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0
512,CCc1cc(C(N)=S)ccn1,0
633,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]1,0
1427,CC(C)/N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0
1820,CC(C)(C)c1cc(C(=O)/C(C#N)=N/Nc2cccc(Cl)c2)no1,0
1492,Nc1nccs1,0
1150,CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O,0
790,C[C@H]1[C@H](O)O[C@H]2O[C@@]3(C)CC[C@H]4[C@@H](C)CC[C@@H]1[C@@]24OO3,0
116,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0
740,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,0
1650,O=C(NNc1nc2cc(F)ccc2n2cccc12)c1cnccn1,0
1081,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,0
830,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,0
119,Cc1ccc(S(=O)(=O)OCC(=O)Nc2ccc(C(=O)O)c(O)c2)cc1,0
656,CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
1838,Br.COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,0
635,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1.O=[N+]([O-])O,0
369,N#C[C@@H]1C[C@@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0
268,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@]4(CCC(=O)O4)[C@@]3(C)CC[C@H]12,0
655,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl,0
935,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,0
822,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,0
866,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,0
46,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,0
1373,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],0
1651,COc1cc(-c2ncn(/C=C\C(=O)OC(C)C)n2)cc(C(F)(F)F)c1,0
991,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,0
876,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],0
773,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0
1219,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,0
1928,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,1
4,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0
1003,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0
1664,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])o2)cc1,0
263,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,0
1516,Cc1cccc(C)c1OCC(C)N.Cl,0
1766,CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1,0
443,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0
1002,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0
1077,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,0
837,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
1728,CN1CCC(NC(=O)C2=CC(=C3C(O)=CC(=O)C=C3Oc3ccc([N+](=O)[O-])cc3)ON2)CC1,0
304,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0
1365,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,0
1543,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0
313,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,0
149,C[C@@]12CC[C@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0
1148,O=C(O)/C=C\C(=O)O.O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,0
1213,c1ccc(NCc2ccc(CNc3ccccn3)cc2)nc1,0
574,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,0
50,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,0
1885,CC(C)(C#N)c1ccc(N2C(=O)OCc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)cc1,0
726,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,0
833,O=c1c(-c2ccc(O)cc2)coc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,0
1377,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O,0
1115,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,0
1166,Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N,0
470,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0
971,CO/N=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1.Cl,0
653,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0
399,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0
511,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
320,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,0
19,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0
684,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,0
35,CO[C@H]1C[C@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0
902,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,0
827,O=C1CCC[C@@H]2[C@@H]3CCC[N+]4([O-])CCC[C@H](CN12)[C@@H]34,0
1734,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1,0
407,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0
920,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0
537,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,0
758,O=C(CCCCCCC(=O)Nc1ccc([C@H]2O[C@@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)C[C@@H](c3ccc(CO)cc3)O2)cc1)NO,0
1062,O=c1[nH]c2ccc(Cl)cc2c(N[C@@H]2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1,0
1199,O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1,0
245,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C/C(=O)O,0
1416,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@H](O)C[C@@]21C,0
1127,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,0
784,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@H]1O,0
1683,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,0
489,COc1ccccc1OCC(O)COC(N)=O,0
154,C=C1C[C@@H]2[C@@H](CC[C@@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0
961,COc1cc(OC)c(OC)cc1C=O,0
853,O=c1c2ccccc2oc2ccccc12,0
1311,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,0
625,CN1CCN2c3ncccc3Cc3ccccc3C2C1,0
685,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@@H]1C(=O)O,0
1871,Cl.NC(=O)c1cnc(N[C@@H]2CCCC[C@H]2N)nc1Nc1cccc(-n2nccn2)c1,0
569,CN1[C@@H]2CC[C@H]1CC(OC(=O)C1C=Nc3ccccc31)C2.Cl,0
1839,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,0
17,CO[C@H]1C[C@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0
